"	연대동문","	서울특별시",서대문구,성산로
"	신촌명물거리","	서울특별시",서대문구,명물길
"	충정타워","	서울특별시",서대문구,서소문로
"	강남교보타워R","	서울특별시",서초구,강남대로
"	방배다이치빌딩","	서울특별시",서초구,방배로
"	센트럴F1","	서울특별시",서초구,신반포로
"	서초역이화빌딩","	서울특별시",서초구,반포대로21길
"	서초구청","	서울특별시",서초구,남부순환로
"	서초우성사거리","	서울특별시",서초구,강남대로
"	이수역사거리","	서울특별시",서초구,서초대로
"	강남대로신사","	서울특별시",서초구,강남대로
"	서울고속터미널","	서울특별시",서초구,신반포로
"	강남대로논현R","	서울특별시",서초구,강남대로85길
"	방배","	서울특별시",서초구,방배로
"	방배카페골목","	서울특별시",서초구,방배중앙로
"	서초법원","	서울특별시",서초구,서초대로
"	청계산입구역","	서울특별시",서초구,청계산로
"	사당로데오","	서울특별시",서초구,방배천로
"	파미에파크R","	서울특별시",서초구,사평대로
"	교대역","	서울특별시",서초구,서초중앙로
"	양재역","	서울특별시",서초구,강남대로
"	논현역","	서울특별시",서초구,강남대로
"	이수역","	서울특별시",서초구,동작대로
"	내방역","	서울특별시",서초구,방배로
"	서초파라곤","	서울특별시",서초구,서초대로74길
"	서울아트센터","	서울특별시",서초구,남부순환로
"	서초중앙로","	서울특별시",서초구,서초중앙로
"	센트럴시티","	서울특별시",서초구,신반포로
"	강남삼성타운","	서울특별시",서초구,서초대로78길
"	방배역","	서울특별시",서초구,방배로
"	반포역","	서울특별시",서초구,신반포로
"	남부터미널","	서울특별시",서초구,서초중앙로
"	뉴코아강남","	서울특별시",서초구,잠원로
"	강남2","	서울특별시",서초구,서초대로77길
"	교대","	서울특별시",서초구,서초중앙로
"	하이브랜드","	서울특별시",서초구,매헌로
"	신논현역","	서울특별시",서초구,강남대로
"	영동2교","	서울특별시",서초구,논현로
"	남부터미널2","	서울특별시",서초구,효령로
"	서래마을입구","	서울특별시",서초구,서래로
"	몬테소리","	서울특별시",서초구,강남대로
"	서초역","	서울특별시",서초구,반포대로
"	예술의전당","	서울특별시",서초구,남부순환로323길
"	교대법원","	서울특별시",서초구,서초중앙로
"	강남GT타워","	서울특별시",서초구,서초대로
"	서초동","	서울특별시",서초구,남부순환로339길
"	서울교대","	서울특별시",서초구,서초중앙로
"	강남에비뉴","	서울특별시",서초구,서초대로77길
"	종암DT","	서울특별시",성북구,종암로
"	미아","	서울특별시",성북구,동소문로
"	성신여대정문","	서울특별시",성북구,보문로34길
"	종암","	서울특별시",성북구,종암로
"	삼선교","	서울특별시",성북구,동소문로
"	월곡역","	서울특별시",성북구,화랑로
"	고대","	서울특별시",성북구,인촌로24길
"	현대미아","	서울특별시",성북구,동소문로
"	고대안암병원","	서울특별시",성북구,인촌로
"	성신여대","	서울특별시",성북구,동소문로24길
"	안암역","	서울특별시",성북구,인촌로
"	한성대입구역","	서울특별시",성북구,성북로
"	잠실시그마타워","	서울특별시",송파구,올림픽로
"	문정법원로R","	서울특별시",송파구,송파대로
"	송파개롱역","	서울특별시",송파구,오금로
"	문정하비오","	서울특별시",송파구,송파대로
"	문정역","	서울특별시",송파구,송파대로
"	잠실대교남단R","	서울특별시",송파구,올림픽로35길
"	송파위례","	서울특별시",송파구,위례광장로
"	송파방이DT","	서울특별시",송파구,오금로
"	송파구청","	서울특별시",송파구,오금로
"	올림픽평화의문","	서울특별시",송파구,위례성대로
"	송파아이파크","	서울특별시",송파구,법원로
"	송파사거리","	서울특별시",송파구,송파대로
"	석촌서호","	서울특별시",송파구,석촌호수로
"	문정로데오","	서울특별시",송파구,동남로
"	올림픽훼미리","	서울특별시",송파구,중대로
"	올림픽공원남문","	서울특별시",송파구,위례성대로
"	방이역","	서울특별시",송파구,마천로
"	석촌호수","	서울특별시",송파구,석촌호수로
"	잠실푸르지오월드","	서울특별시",송파구,올림픽로35가길
"	잠실새내역","	서울특별시",송파구,올림픽로
"	잠실역","	서울특별시",송파구,송파대로
"	갤러리아팰리스","	서울특별시",송파구,올림픽로
"	아시아선수촌","	서울특별시",송파구,백제고분로
"	올림픽아파트","	서울특별시",송파구,양재대로
"	가락본동","	서울특별시",송파구,송파대로30길
"	석촌역","	서울특별시",송파구,백제고분로
"	가락시장역","	서울특별시",송파구,중대로
"	가든파이브","	서울특별시",송파구,충민로
"	등촌역","	서울특별시",양천구,공항대로
"	목동행복한","	서울특별시",양천구,목동동로
"	신정DT","	서울특별시",양천구,신월로
"	목동역","	서울특별시",양천구,목동로
"	목동오목로","	서울특별시",양천구,오목로
"	목동8단지","	서울특별시",양천구,목동서로
"	오목교역","	서울특별시",양천구,오목로
"	신월IC","	서울특별시",양천구,남부순환로
"	목동7단지","	서울특별시",양천구,목동서로
"	목동하이페리온","	서울특별시",양천구,오목로
"	목동5단지","	서울특별시",양천구,목동동로
"	목동","	서울특별시",양천구,목동서로
"	현대목동","	서울특별시",양천구,목동동로
"	목동파라곤","	서울특별시",양천구,목동서로
"	당산대로","	서울특별시",영등포구,양평로
"	여의도IFC몰(L1)R","	서울특별시",영등포구,국제금융로
"	여의도KBS","	서울특별시",영등포구,의사당대로
"	여의도화재보험","	서울특별시",영등포구,국제금융로6길
"	국회대로","	서울특별시",영등포구,국회대로
"	영등포KT","	서울특별시",영등포구,영중로
"	여의도공원R","	서울특별시",영등포구,여의공원로
"	국회의사당역","	서울특별시",영등포구,의사당대로
"	선유도역","	서울특별시",영등포구,양평로
"	여의도역","	서울특별시",영등포구,의사당대로
"	선유동이레빌딩","	서울특별시",영등포구,선유동2로
"	동여의도","	서울특별시",영등포구,국제금융로
"	여의도ABL타워","	서울특별시",영등포구,의사당대로
"	영등포신길DT","	서울특별시",영등포구,신길로
"	문래역","	서울특별시",영등포구,당산로
"	당산","	서울특별시",영등포구,양평로
"	여의도한양증권","	서울특별시",영등포구,국제금융로6길
"	여의도일신","	서울특별시",영등포구,은행로
"	신세계영등포B2","	서울특별시",영등포구,영중로
"	하이테크시티","	서울특별시",영등포구,경인로
"	당산역","	서울특별시",영등포구,당산로
"	서여의도","	서울특별시",영등포구,국회대로70길
"	여의도","	서울특별시",영등포구,국제금융로2길
"	여의도미래에셋대우","	서울특별시",영등포구,국제금융로
"	롯데캐슬여의도","	서울특별시",영등포구,의사당대로
"	문래동","	서울특별시",영등포구,선유로
"	신세계영등포B","	서울특별시",영등포구,영중로
"	여의도호성","	서울특별시",영등포구,여의대방로65길
"	타임스퀘어B2","	서울특별시",영등포구,영중로
"	영등포본동","	서울특별시",영등포구,영등포로
"	타임스퀘어","	서울특별시",영등포구,영중로
"	여의도의사당","	서울특별시",영등포구,국회대로74길
"	여의도IFC(1F)","	서울특별시",영등포구,국제금융로
"	구파발사거리","	서울시",은평구,진관3로
"	연신내역사거리","	서울특별시",은평구,통일로
"	연신내","	서울특별시",은평구,통일로
"	구파발역","	서울특별시",은평구,진관2로
"	은평구청입구","	서울특별시",은평구,은평로
"	은평이마트","	서울특별시",은평구,은평로
"	연신내역","	서울특별시",은평구,연서로
"	구산역","	서울특별시",은평구,연서로
"	혜화역","	서울시",종로구,대학로12길
"	종로평창동","	서울특별시",종로구,평창12길
"	광화문우체국","	서울특별시",종로구,종로
"	더종로R","	서울특별시",종로구,종로
"	독립문역","	서울특별시",종로구,통일로
"	정부서울청사R","	서울특별시",종로구,새문안로5가길
"	동묘앞역","	서울특별시",종로구,종로
"	종로구청","	서울특별시",종로구,삼봉로
"	북촌로","	서울특별시",종로구,북촌로4길
"	종로수송","	서울특별시",종로구,종로5길
"	새문안로","	서울특별시",종로구,새문안로
"	안국","	서울특별시",종로구,북촌로
"	삼청동","	서울특별시",종로구,삼청로
"	광화문D타워","	서울특별시",종로구,종로3길
"	서울극장","	서울특별시",종로구,돈화문로
"	적선","	서울특별시",종로구,새문안로5길
"	인사","	서울특별시",종로구,인사동길
"	영풍문고","	서울특별시",종로구,청계천로
"	광화문R","	서울특별시",종로구,세종대로
"	성대입구","	서울특별시",종로구,창경궁로
"	스페이스본","	서울특별시",종로구,사직로8길
"	주얼리시티","	서울특별시",종로구,종로
"	종각","	서울특별시",종로구,종로
"	새종로","	서울특별시",종로구,삼일대로19길
"	종로평창","	서울특별시",종로구,평창문화로
"	광교","	서울특별시",종로구,청계천로
"	동숭로아트","	서울특별시",종로구,동숭길
"	종로관철","	서울특별시",종로구,종로12길
"	경복궁역","	서울특별시",종로구,자하문로4길
"	이마빌딩","	서울특별시",종로구,종로1길
"	대명거리","	서울특별시",종로구,대명길
"	마로니에공원","	서울특별시",종로구,대학로
"	종로3가","	서울특별시",종로구,종로
"	대학로","	서울특별시",종로구,대학로
"	종로2가","	서울특별시",종로구,삼일대로
"	경복궁사거리","	서울특별시",종로구,율곡로
"	종로관수","	서울특별시",종로구,삼일대로20길
"	숭례문북창","	서울특별시",중구,세종대로12길
"	명동센트럴","	서울특별시",중구,명동9길
"	국립중앙의료원","	서울특별시",중구,을지로
"	동국대","	서울특별시",중구,서애로
"	신세계본점5F","	서울특별시",중구,소공로
"	을지로내외빌딩R","	서울특별시",중구,을지로
"	대우재단빌딩","	서울특별시",중구,퇴계로
